loss,accuracy,precision,recall,auc,f1_score,val_loss,val_accuracy,val_precision,val_recall,val_auc,val_f1_score,lr
1.650282621383667,0.7311422228813171,0.3988439440727234,0.14870689809322357,0.617855966091156,0.1468450278043747,31.93779754638672,0.5902777910232544,0.1805555522441864,0.1805555522441864,0.45370370149612427,0.15624995529651642,0.001
1.453883409500122,0.7177814245223999,0.3212669789791107,0.11582382023334503,0.5894689559936523,0.1751706451177597,36.29389190673828,0.5833333134651184,0.1666666716337204,0.1666666716337204,0.4337705969810486,0.20312494039535522,0.001
1.305282711982727,0.7398042678833008,0.42937853932380676,0.12398042529821396,0.6565545201301575,0.1906040459871292,22.3314266204834,0.5902777910232544,0.1805555522441864,0.1805555522441864,0.45370370149612427,0.15624995529651642,0.001
1.235909342765808,0.754893958568573,0.5375000238418579,0.1402936428785324,0.6987802982330322,0.22286120057106018,29.41103172302246,0.6111111044883728,0.2222222238779068,0.2222222238779068,0.4652777314186096,0.23437494039535522,0.001
1.1752147674560547,0.7654975652694702,0.602150559425354,0.1827079951763153,0.7399665713310242,0.28418993949890137,49.15675354003906,0.6041666865348816,0.2083333283662796,0.2083333283662796,0.46547073125839233,0.17187495529651642,0.001
1.1774085760116577,0.7691680192947388,0.6146341562271118,0.20554649829864502,0.7400827407836914,0.3048793375492096,15.143482208251953,0.5902777910232544,0.1805555522441864,0.1805555522441864,0.45370370149612427,0.15624995529651642,0.001
1.1169869899749756,0.7761011123657227,0.646789014339447,0.2300163060426712,0.7732454538345337,0.3414198160171509,128.85763549804688,0.6666666865348816,0.3333333432674408,0.3333333432674408,0.5582239031791687,0.3515624403953552,0.001
1.095721960067749,0.7801794409751892,0.6651785969734192,0.24306687712669373,0.7805833220481873,0.3565974533557892,7.010544776916504,0.625,0.25,0.25,0.5045331716537476,0.1406249701976776,0.001
1.0383672714233398,0.794453501701355,0.7558685541152954,0.2626427412033081,0.81374192237854,0.39142146706581116,2.6171743869781494,0.6284722089767456,0.2222222238779068,0.1944444477558136,0.5846835970878601,0.17886653542518616,0.001
1.0176732540130615,0.7899673581123352,0.7112069129943848,0.26916801929473877,0.815844714641571,0.39016470313072205,13.200305938720703,0.6493055820465088,0.2957746386528015,0.2916666567325592,0.5489004254341125,0.32923224568367004,0.001
0.992375910282135,0.7887438535690308,0.7111111283302307,0.26101142168045044,0.8251124024391174,0.3854915201663971,1.156320333480835,0.7986111044883728,0.75,0.2916666567325592,0.762249231338501,0.33089128136634827,0.001
0.9637313485145569,0.7997552752494812,0.7652173638343811,0.2871125638484955,0.840453028678894,0.41734981536865234,22.879472732543945,0.5902777910232544,0.1805555522441864,0.1805555522441864,0.4475308358669281,0.2656249403953552,0.001
0.9875305891036987,0.7997552752494812,0.7479674816131592,0.3001631200313568,0.8259413838386536,0.42940717935562134,5.689225196838379,0.5902777910232544,0.1805555522441864,0.1805555522441864,0.5272312164306641,0.2656249403953552,0.001
1.0015588998794556,0.799347460269928,0.71378093957901,0.3295269310474396,0.8209356069564819,0.441211074590683,12.76291275024414,0.5902777910232544,0.1805555522441864,0.1805555522441864,0.4522247910499573,0.21093744039535522,0.001
0.9796444177627563,0.7969005107879639,0.6872963905334473,0.34420880675315857,0.8263436555862427,0.455662339925766,13.73836898803711,0.5902777910232544,0.1805555522441864,0.1805555522441864,0.45370370149612427,0.21093744039535522,0.001
0.994612991809845,0.7883360385894775,0.6525974273681641,0.3278955817222595,0.8206624388694763,0.43625888228416443,12.643909454345703,0.5902777910232544,0.1805555522441864,0.1805555522441864,0.4541216492652893,0.15624995529651642,0.001
