loss,accuracy,precision,recall,auc,f1_score,val_loss,val_accuracy,val_precision,val_recall,val_auc,val_f1_score,lr
1.5444104671478271,0.7432650923728943,0.46648794412612915,0.1875,0.657252848148346,0.11301416158676147,2.9943816661834717,0.7013888955116272,0.4000000059604645,0.3888888955116272,0.6023983955383301,0.4950396418571472,0.001
1.3789172172546387,0.7332789301872253,0.3546099364757538,0.08156606554985046,0.6115703582763672,0.13008739054203033,2.034302234649658,0.7013888955116272,0.3970588147640228,0.375,0.679108738899231,0.32661283016204834,0.001
1.3193321228027344,0.7410277128219604,0.4153846204280853,0.08809135109186172,0.6424532532691956,0.14571157097816467,1.7070401906967163,0.7256944179534912,0.446153849363327,0.4027777910232544,0.7068866491317749,0.4889662265777588,0.001
1.2728614807128906,0.7557096481323242,0.5546875,0.11582382023334503,0.6895681619644165,0.1967765837907791,1.6444811820983887,0.7395833134651184,0.4761904776096344,0.4166666567325592,0.7121914625167847,0.46848732233047485,0.001
1.2350893020629883,0.7614192366600037,0.5985915660858154,0.13866232335567474,0.7033550143241882,0.22598615288734436,1.5631306171417236,0.7291666865348816,0.4516128897666931,0.3888888955116272,0.7064043283462524,0.41008394956588745,0.001
1.1546658277511597,0.7785481214523315,0.7611940503120422,0.16639478504657745,0.7445908188819885,0.27710869908332825,1.3797340393066406,0.7361111044883728,0.45652174949645996,0.2916666567325592,0.7077224254608154,0.3255493640899658,0.001
1.1316735744476318,0.7801794409751892,0.7402597665786743,0.18597063422203064,0.7596569061279297,0.2907709777355194,1.229398250579834,0.7465277910232544,0.4864864945411682,0.25,0.7204861044883728,0.38701915740966797,0.001
1.0889534950256348,0.7879282236099243,0.7852760553359985,0.20880913734436035,0.7819059491157532,0.3283829391002655,1.1329703330993652,0.8055555820465088,0.8333333134651184,0.2777777910232544,0.7482638955116272,0.393582820892334,0.001
1.0841153860092163,0.7911908626556396,0.7821229100227356,0.22838498651981354,0.7798572182655334,0.35428372025489807,1.0821309089660645,0.7951388955116272,0.782608687877655,0.25,0.7608346343040466,0.38823527097702026,0.001
1.0346723794937134,0.7899673581123352,0.7816091775894165,0.22185970842838287,0.8094493746757507,0.3446873426437378,1.028308629989624,0.8055555820465088,0.9444444179534912,0.2361111044883728,0.7847543358802795,0.38749998807907104,0.001
1.0367701053619385,0.7907830476760864,0.7604166865348816,0.23817291855812073,0.8055697679519653,0.35721156001091003,1.0092705488204956,0.8055555820465088,0.9444444179534912,0.2361111044883728,0.7942708134651184,0.4294871389865875,0.001
0.9816676378250122,0.8001631498336792,0.8253968358039856,0.2544861435890198,0.834542453289032,0.38802918791770935,0.9804582595825195,0.8090277910232544,0.9473684430122375,0.25,0.8107317090034485,0.21686744689941406,0.001
0.9821443557739258,0.7985318303108215,0.8115183115005493,0.2528548240661621,0.8267853856086731,0.38699638843536377,0.9413630962371826,0.8020833134651184,0.9411764740943909,0.2222222238779068,0.8339762687683105,0.2986110746860504,0.001
0.9277707934379578,0.809135377407074,0.8680202960968018,0.27895596623420715,0.8584449291229248,0.42021065950393677,0.9447514414787292,0.7951388955116272,0.8823529481887817,0.2083333283662796,0.831950843334198,0.27039623260498047,0.001
0.909313976764679,0.8066884279251099,0.8390243649482727,0.2805872857570648,0.8593418002128601,0.4204249978065491,0.9557564854621887,0.7916666865348816,0.875,0.1944444477558136,0.8290895223617554,0.35384613275527954,0.001
0.9218232035636902,0.8066884279251099,0.8357487916946411,0.2822186052799225,0.8540069460868835,0.42116779088974,0.9692668914794922,0.7916666865348816,0.875,0.1944444477558136,0.8284785747528076,0.27566802501678467,0.001
0.9038078188896179,0.8054649233818054,0.7982456088066101,0.2969004809856415,0.8556710481643677,0.42730578780174255,0.9571473002433777,0.7847222089767456,0.8125,0.1805555522441864,0.8351658582687378,0.3246752917766571,0.001
0.869102418422699,0.814437210559845,0.843478262424469,0.31647634506225586,0.8702332377433777,0.45976918935775757,0.9374825358390808,0.78125,0.7647058963775635,0.1805555522441864,0.8358410596847534,0.405714213848114,0.001
0.8656748533248901,0.8176998496055603,0.848739504814148,0.3295269310474396,0.8765061497688293,0.47732311487197876,0.981847882270813,0.7881944179534912,0.8666666746139526,0.1805555522441864,0.8095743060112,0.16455693542957306,0.001
0.8555370569229126,0.8172920346260071,0.8286852836608887,0.33931484818458557,0.869835376739502,0.4715332090854645,0.921701192855835,0.7951388955116272,0.8421052694320679,0.2222222238779068,0.8292502164840698,0.4352272152900696,0.001
