loss,accuracy,precision,recall,auc,f1_score,val_loss,val_accuracy,val_precision,val_recall,val_auc,val_f1_score,lr
1.4888324737548828,0.7432650923728943,0.42690059542655945,0.07866379618644714,0.6348090171813965,0.14422616362571716,1.366438865661621,0.7222222089767456,0.25,0.0555555559694767,0.6236175298690796,0.12987010180950165,0.001
1.3664835691452026,0.7422512173652649,0.4251968562602997,0.08809135109186172,0.6393519639968872,0.145355686545372,1.3014259338378906,0.75,0.0,0.0,0.655639111995697,0.0,0.001
1.2771790027618408,0.7565252780914307,0.560606062412262,0.12071777880191803,0.6782185435295105,0.19255872070789337,1.277052402496338,0.7534722089767456,1.0,0.013888888992369175,0.6884967088699341,0.015384613536298275,0.001
1.2472186088562012,0.7577487826347351,0.5748031735420227,0.11908645927906036,0.7035040855407715,0.19645115733146667,1.267691969871521,0.7569444179534912,1.0,0.02777777798473835,0.7023855447769165,0.030303027480840683,0.001
1.1927988529205322,0.7712071537971497,0.6911764740943909,0.15334421396255493,0.7342020273208618,0.24674800038337708,1.2499841451644897,0.7673611044883728,1.0,0.0694444477558136,0.7110661268234253,0.072463758289814,0.001
1.1874094009399414,0.7679445147514343,0.6594203114509583,0.14845024049282074,0.7348921298980713,0.24712224304676056,1.2477478981018066,0.7638888955116272,1.0,0.0555555559694767,0.7165316343307495,0.23030301928520203,0.001
1.1268739700317383,0.7814029455184937,0.7655172348022461,0.18107667565345764,0.7657833695411682,0.29556018114089966,1.2161221504211426,0.7777777910232544,1.0,0.1111111119389534,0.7324138283729553,0.20970264077186584,0.001
1.1328344345092773,0.7761011123657227,0.7253521084785461,0.16802610456943512,0.7737235426902771,0.27052462100982666,1.21262788772583,0.7673611044883728,1.0,0.0694444477558136,0.7476208806037903,0.16993461549282074,0.001
1.1316810846328735,0.7789559364318848,0.7177914381027222,0.19086460769176483,0.770573616027832,0.30693623423576355,1.2238643169403076,0.7569444179534912,1.0,0.02777777798473835,0.7412230372428894,0.030303027480840683,0.001
1.107096552848816,0.784665584564209,0.7401130199432373,0.21370309591293335,0.785568118095398,0.3319288492202759,1.2240711450576782,0.7569444179534912,1.0,0.02777777798473835,0.7484246492385864,0.030303027480840683,0.001
1.1058398485183716,0.7814029455184937,0.7483870983123779,0.18923327326774597,0.7772887349128723,0.3050059676170349,1.2074427604675293,0.7569444179534912,1.0,0.02777777798473835,0.7427019476890564,0.030303027480840683,0.001
1.0502771139144897,0.7907830476760864,0.77173912525177,0.23164764046669006,0.8010227680206299,0.3530377745628357,1.2066107988357544,0.7569444179534912,1.0,0.02777777798473835,0.7298739552497864,0.030303027480840683,0.001
1.069676399230957,0.7826264500617981,0.7197802066802979,0.21370309591293335,0.7912086248397827,0.32967981696128845,1.2046232223510742,0.7569444179534912,1.0,0.02777777798473835,0.7197144627571106,0.030303027480840683,0.001
1.0913503170013428,0.7826264500617981,0.7298850417137146,0.20717781782150269,0.7829810380935669,0.31634968519210815,1.1693127155303955,0.7708333134651184,1.0,0.0833333358168602,0.7201324701309204,0.08571427315473557,0.001
1.0676981210708618,0.7818107604980469,0.7349397540092468,0.19902120530605316,0.7939075231552124,0.31213605403900146,1.1630908250808716,0.7777777910232544,1.0,0.1111111119389534,0.7164994478225708,0.20970264077186584,0.001
1.083177089691162,0.7785481214523315,0.7243589758872986,0.18433931469917297,0.786888062953949,0.2918679118156433,1.1691699028015137,0.78125,1.0,0.125,0.7232189178466797,0.2222221940755844,0.001
1.0455734729766846,0.7834420800209045,0.7252747416496277,0.21533441543579102,0.7979393005371094,0.3306865990161896,1.1886670589447021,0.7743055820465088,1.0,0.0972222238779068,0.7232509851455688,0.19682537019252777,0.001
1.031205415725708,0.789559543132782,0.8012422323226929,0.21044045686721802,0.8042241334915161,0.3306610584259033,1.1871378421783447,0.78125,1.0,0.125,0.720228910446167,0.2222221940755844,0.001
1.033652424812317,0.789559543132782,0.7566137313842773,0.23327895998954773,0.8023643493652344,0.34867924451828003,1.1809276342391968,0.78125,1.0,0.125,0.7220293283462524,0.2985915243625641,0.001
1.056735873222351,0.7850733995437622,0.728723406791687,0.22349102795124054,0.8000562787055969,0.34454596042633057,1.18485426902771,0.7777777910232544,1.0,0.1111111119389534,0.6858924627304077,0.1111110970377922,0.001
